nombre,provincia_id,cp_prefijo
"Zarratón","26","26"
"Zarzosa","26","26"
"Zorraquín","26","26"
"Abadín","27","27"
"Alfoz","27","27"
"Antas de Ulla","27","27"
"Baleira","27","27"
"Baralla","27","27"
"Barreiros","27","27"
"Becerreá","27","27"
"Begonte","27","27"
"Bóveda","27","27"
"Burela","27","27"
"Carballedo","27","27"
"Castro de Rei","27","27"
"Castroverde","27","27"
"Cervantes","27","27"
"Cervo","27","27"
"Chantada","27","27"
"Corgo, O","27","27"
"Cospeito","27","27"
"Folgoso do Courel","27","27"
"Fonsagrada, A","27","27"
"Foz","27","27"
"Friol","27","27"
"Guitiriz","27","27"
"Guntín","27","27"
"Incio, O","27","27"
"Láncara","27","27"
"Lourenzá","27","27"
"Lugo","27","27"
"Meira","27","27"
"Mondoñedo","27","27"
"Monforte de Lemos","27","27"
"Monterroso","27","27"
"Muras","27","27"
"Navia de Suarna","27","27"
"Negueira de Muñiz","27","27"
"Nogais, As","27","27"
"Ourol","27","27"
"Outeiro de Rei","27","27"
"Palas de Rei","27","27"
"Pantón","27","27"
"Paradela","27","27"
"Páramo, O","27","27"
"Pastoriza, A","27","27"
"Pedrafita do Cebreiro","27","27"
"Pobra do Brollón, A","27","27"
"Pol","27","27"
"Pontenova, A","27","27"
"Portomarín","27","27"
"Quiroga","27","27"
"Rábade","27","27"
"Ribadeo","27","27"
"Ribas de Sil","27","27"
"Ribeira de Piquín","27","27"
"Riotorto","27","27"
"Samos","27","27"
"Sarria","27","27"
"Saviñao, O","27","27"
"Sober","27","27"
"Taboada","27","27"
"Trabada","27","27"
"Triacastela","27","27"
"Valadouro, O","27","27"
"Vicedo, O","27","27"
"Vilalba","27","27"
"Viveiro","27","27"
"Xermade","27","27"
"Xove","27","27"
"Acebeda, La","28","28"
"Ajalvir","28","28"
"Alameda del Valle","28","28"
"Álamo, El","28","28"
"Alcalá de Henares","28","28"
"Alcobendas","28","28"
"Alcorcón","28","28"
"Aldea del Fresno","28","28"
"Algete","28","28"
"Alpedrete","28","28"
"Ambite","28","28"
"Anchuelo","28","28"
"Aranjuez","28","28"
"Arganda del Rey","28","28"
"Arroyomolinos","28","28"
"Atazar, El","28","28"
"Batres","28","28"
"Becerril de la Sierra","28","28"
"Belmonte de Tajo","28","28"
"Berrueco, El","28","28"
"Berzosa del Lozoya","28","28"
"Boadilla del Monte","28","28"
"Boalo, El","28","28"
"Braojos","28","28"
"Brea de Tajo","28","28"
"Brunete","28","28"
"Buitrago del Lozoya","28","28"
"Bustarviejo","28","28"
"Cabanillas de la Sierra","28","28"
"Cabrera, La","28","28"
"Cadalso de los Vidrios","28","28"
"Camarma de Esteruelas","28","28"
"Campo Real","28","28"
"Canencia","28","28"
"Carabaña","28","28"
"Casarrubuelos","28","28"
"Cenicientos","28","28"
"Cercedilla","28","28"
"Cervera de Buitrago","28","28"
"Chapinería","28","28"
"Chinchón","28","28"
"Ciempozuelos","28","28"
"Cobeña","28","28"
"Collado Mediano","28","28"
"Collado Villalba","28","28"
"Colmenar de Oreja","28","28"
"Colmenar del Arroyo","28","28"
"Colmenar Viejo","28","28"
"Colmenarejo","28","28"
"Corpa","28","28"
"Coslada","28","28"
"Cubas de la Sagra","28","28"
"Daganzo de Arriba","28","28"
"Escorial, El","28","28"
"Estremera","28","28"
"Fresnedillas de la Oliva","28","28"
"Fresno de Torote","28","28"
"Fuenlabrada","28","28"
"Fuente el Saz de Jarama","28","28"
"Fuentidueña de Tajo","28","28"
"Galapagar","28","28"
"Garganta de los Montes","28","28"
"Gargantilla del Lozoya y Pinilla de Buitrago","28","28"
"Gascones","28","28"
"Getafe","28","28"
"Griñón","28","28"
"Guadalix de la Sierra","28","28"
"Guadarrama","28","28"
"Hiruela, La","28","28"
"Horcajo de la Sierra-Aoslos","28","28"
"Horcajuelo de la Sierra","28","28"
"Hoyo de Manzanares","28","28"
"Humanes de Madrid","28","28"
"Leganés","28","28"
"Loeches","28","28"
"Lozoya","28","28"
"Lozoyuela-Navas-Sieteiglesias","28","28"
"Madarcos","28","28"
"Madrid","28","28"
"Majadahonda","28","28"
"Manzanares el Real","28","28"
"Meco","28","28"
"Mejorada del Campo","28","28"
"Miraflores de la Sierra","28","28"
"Molar, El","28","28"
"Molinos, Los","28","28"
"Montejo de la Sierra","28","28"
"Moraleja de Enmedio","28","28"
"Moralzarzal","28","28"
"Morata de Tajuña","28","28"
"Móstoles","28","28"
"Navacerrada","28","28"
"Navalafuente","28","28"
"Navalagamella","28","28"
"Navalcarnero","28","28"
"Navarredonda y San Mamés","28","28"
"Navas del Rey","28","28"
"Nuevo Baztán","28","28"
"Olmeda de las Fuentes","28","28"
"Orusco de Tajuña","28","28"
"Paracuellos de Jarama","28","28"
"Parla","28","28"
"Patones","28","28"
"Pedrezuela","28","28"
"Pelayos de la Presa","28","28"
"Perales de Tajuña","28","28"
"Pezuela de las Torres","28","28"
"Pinilla del Valle","28","28"
"Pinto","28","28"
"Piñuécar-Gandullas","28","28"
"Pozuelo de Alarcón","28","28"
"Pozuelo del Rey","28","28"
"Prádena del Rincón","28","28"
"Puebla de la Sierra","28","28"
"Puentes Viejas","28","28"
"Quijorna","28","28"
"Rascafría","28","28"
"Redueña","28","28"
"Ribatejada","28","28"
"Rivas-Vaciamadrid","28","28"
"Robledillo de la Jara","28","28"
"Robledo de Chavela","28","28"
"Robregordo","28","28"
"Rozas de Madrid, Las","28","28"
"Rozas de Puerto Real","28","28"
"San Agustín del Guadalix","28","28"
"San Fernando de Henares","28","28"
"San Lorenzo de El Escorial","28","28"
"San Martín de la Vega","28","28"
"San Martín de Valdeiglesias","28","28"
"San Sebastián de los Reyes","28","28"
"Santa María de la Alameda","28","28"
"Santorcaz","28","28"
"Santos de la Humosa, Los","28","28"
"Serna del Monte, La","28","28"
"Serranillos del Valle","28","28"
"Sevilla la Nueva","28","28"
"Somosierra","28","28"
"Soto del Real","28","28"
"Talamanca de Jarama","28","28"
"Tielmes","28","28"
"Titulcia","28","28"
"Torrejón de Ardoz","28","28"
"Torrejón de la Calzada","28","28"
"Torrejón de Velasco","28","28"
"Torrelaguna","28","28"
"Torrelodones","28","28"
"Torremocha de Jarama","28","28"
"Torres de la Alameda","28","28"
"Tres Cantos","28","28"
"Valdaracete","28","28"
"Valdeavero","28","28"
"Valdelaguna","28","28"
"Valdemanco","28","28"
"Valdemaqueda","28","28"
"Valdemorillo","28","28"
"Valdemoro","28","28"
"Valdeolmos-Alalpardo","28","28"
"Valdepiélagos","28","28"
"Valdetorres de Jarama","28","28"
"Valdilecha","28","28"
"Valverde de Alcalá","28","28"
"Velilla de San Antonio","28","28"
"Vellón, El","28","28"
"Venturada","28","28"
"Villa del Prado","28","28"
"Villaconejos","28","28"
"Villalbilla","28","28"
"Villamanrique de Tajo","28","28"
"Villamanta","28","28"
"Villamantilla","28","28"
"Villanueva de la Cañada","28","28"
"Villanueva de Perales","28","28"
"Villanueva del Pardillo","28","28"
"Villar del Olmo","28","28"
"Villarejo de Salvanés","28","28"
"Villaviciosa de Odón","28","28"
"Villavieja del Lozoya","28","28"
"Zarzalejo","28","28"
"Alameda","29","29"
"Alcaucín","29","29"
"Alfarnate","29","29"
"Alfarnatejo","29","29"
"Algarrobo","29","29"
"Algatocín","29","29"
"Alhaurín de la Torre","29","29"
"Alhaurín el Grande","29","29"
"Almáchar","29","29"
"Almargen","29","29"
"Almogía","29","29"
"Álora","29","29"
"Alozaina","29","29"
"Alpandeire","29","29"
"Antequera","29","29"
"Árchez","29","29"
"Archidona","29","29"
"Ardales","29","29"
"Arenas","29","29"
"Arriate","29","29"
"Atajate","29","29"
"Benadalid","29","29"
"Benahavís","29","29"
"Benalauría","29","29"
"Benalmádena","29","29"
"Benamargosa","29","29"
"Benamocarra","29","29"
"Benaoján","29","29"
"Benarrabá","29","29"
"Borge, El","29","29"
"Burgo, El","29","29"
"Campillos","29","29"
"Canillas de Aceituno","29","29"
"Canillas de Albaida","29","29"
"Cañete la Real","29","29"
"Carratraca","29","29"
"Cartajima","29","29"
"Cártama","29","29"
"Casabermeja","29","29"
"Casarabonela","29","29"
"Casares","29","29"
"Coín","29","29"
"Colmenar","29","29"
"Comares","29","29"
"Cómpeta","29","29"
"Cortes de la Frontera","29","29"
"Cuevas Bajas","29","29"
"Cuevas de San Marcos","29","29"
"Cuevas del Becerro","29","29"
"Cútar","29","29"
"Estepona","29","29"
"Faraján","29","29"
"Frigiliana","29","29"
"Fuengirola","29","29"
"Fuente de Piedra","29","29"
"Gaucín","29","29"
"Genalguacil","29","29"
"Guaro","29","29"
"Humilladero","29","29"
"Igualeja","29","29"
"Istán","29","29"
"Iznate","29","29"
"Jimera de Líbar","29","29"
"Jubrique","29","29"
"Júzcar","29","29"
"Macharaviaya","29","29"
"Málaga","29","29"
"Manilva","29","29"
"Marbella","29","29"
"Mijas","29","29"
"Moclinejo","29","29"
"Mollina","29","29"
"Monda","29","29"
"Montecorto","29","29"
"Montejaque","29","29"
"Nerja","29","29"
"Ojén","29","29"
"Parauta","29","29"
"Periana","29","29"
"Pizarra","29","29"
"Pujerra","29","29"
"Rincón de la Victoria","29","29"
"Riogordo","29","29"
"Ronda","29","29"
"Salares","29","29"
"Sayalonga","29","29"
"Sedella","29","29"
"Serrato","29","29"
"Sierra de Yeguas","29","29"
"Teba","29","29"
"Tolox","29","29"
"Torremolinos","29","29"
"Torrox","29","29"
"Totalán","29","29"
"Valle de Abdalajís","29","29"
"Vélez-Málaga","29","29"
"Villanueva de Algaidas","29","29"
"Villanueva de la Concepción","29","29"
"Villanueva de Tapia","29","29"
"Villanueva del Rosario","29","29"
"Villanueva del Trabuco","29","29"
"Viñuela","29","29"
"Yunquera","29","29"
"Abanilla","30","30"
"Abarán","30","30"
"Águilas","30","30"
"Albudeite","30","30"
"Alcantarilla","30","30"
"Alcázares, Los","30","30"
"Aledo","30","30"
"Alguazas","30","30"
"Alhama de Murcia","30","30"
"Archena","30","30"
"Beniel","30","30"
"Blanca","30","30"
"Bullas","30","30"
"Calasparra","30","30"
"Campos del Río","30","30"
"Caravaca de la Cruz","30","30"
"Cartagena","30","30"
"Cehegín","30","30"
"Ceutí","30","30"
"Cieza","30","30"
"Fortuna","30","30"
"Fuente Álamo de Murcia","30","30"
"Jumilla","30","30"
"Librilla","30","30"
"Lorca","30","30"
"Lorquí","30","30"
"Mazarrón","30","30"
"Molina de Segura","30","30"
"Moratalla","30","30"
"Mula","30","30"
"Murcia","30","30"
"Ojós","30","30"
"Pliego","30","30"
"Puerto Lumbreras","30","30"
"Ricote","30","30"
"San Javier","30","30"
"San Pedro del Pinatar","30","30"
"Santomera","30","30"
"Torre-Pacheco","30","30"
"Torres de Cotillas, Las","30","30"
"Totana","30","30"
"Ulea","30","30"
"Unión, La","30","30"
"Villanueva del Río Segura","30","30"
"Yecla","30","30"
"Abáigar","31","31"
"Abárzuza/Abartzuza","31","31"
"Abaurregaina/Abaurrea Alta","31","31"
"Abaurrepea/Abaurrea Baja","31","31"
"Aberin","31","31"
"Ablitas","31","31"
"Adiós","31","31"
"Aguilar de Codés","31","31"
"Aibar/Oibar","31","31"
"Allín/Allin","31","31"
"Allo","31","31"
"Altsasu/Alsasua","31","31"
"Améscoa Baja","31","31"
"Ancín/Antzin","31","31"
"Andosilla","31","31"
"Ansoáin/Antsoain","31","31"
"Anue","31","31"
"Añorbe","31","31"
"Aoiz/Agoitz","31","31"
"Araitz","31","31"
"Arakil","31","31"
"Aranarache/Aranaratxe","31","31"
"Aranguren","31","31"
"Arano","31","31"
"Arantza","31","31"
"Aras","31","31"
"Arbizu","31","31"
"Arce/Artzi","31","31"
"Arcos, Los","31","31"
"Arellano","31","31"
"Areso","31","31"
"Arguedas","31","31"
"Aria","31","31"
"Aribe","31","31"
"Armañanzas","31","31"
"Arróniz","31","31"
"Arruazu","31","31"
"Artajona","31","31"
"Artazu","31","31"
"Atez/Atetz","31","31"
"Auritz/Burguete","31","31"
"Ayegui/Aiegi","31","31"
"Azagra","31","31"
"Azuelo","31","31"
"Bakaiku","31","31"
"Barañáin/Barañain","31","31"
"Barásoain","31","31"
"Barbarin","31","31"
"Bargota","31","31"
"Barillas","31","31"
"Basaburua","31","31"
"Baztan","31","31"
"Beintza-Labaien","31","31"
"Beire","31","31"
"Belascoáin","31","31"
"Bera","31","31"
"Berbinzana","31","31"
"Beriáin","31","31"
"Berrioplano/Berriobeiti","31","31"
"Berriozar","31","31"
"Bertizarana","31","31"
"Betelu","31","31"
"Bidaurreta","31","31"
"Biurrun-Olcoz","31","31"
"Buñuel","31","31"
"Burgui/Burgi","31","31"
"Burlada/Burlata","31","31"
"Busto, El","31","31"
"Cabanillas","31","31"
"Cabredo","31","31"
"Cadreita","31","31"
"Caparroso","31","31"
"Cárcar","31","31"
"Carcastillo","31","31"
"Cascante","31","31"
"Cáseda","31","31"
"Castejón","31","31"
"Castillonuevo","31","31"
"Cendea de Olza/Oltza Zendea","31","31"
"Cintruénigo","31","31"
"Cirauqui/Zirauki","31","31"
"Ciriza/Ziritza","31","31"
"Cizur","31","31"
"Corella","31","31"
"Cortes","31","31"
"Desojo","31","31"
"Dicastillo","31","31"
"Donamaria","31","31"
"Doneztebe/Santesteban","31","31"
"Echarri/Etxarri","31","31"
"Elgorriaga","31","31"
"Enériz/Eneritz","31","31"
"Eratsun","31","31"
"Ergoiena","31","31"
"Erro","31","31"
"Eslava","31","31"
"Esparza de Salazar/Espartza Zaraitzu","31","31"
"Espronceda","31","31"
"Estella-Lizarra","31","31"
"Esteribar","31","31"
"Etayo","31","31"
"Etxalar","31","31"
"Etxarri Aranatz","31","31"
"Etxauri","31","31"
"Eulate","31","31"
"Ezcabarte","31","31"
"Ezcároz/Ezkaroze","31","31"
"Ezkurra","31","31"
"Ezprogui","31","31"
"Falces","31","31"
"Fitero","31","31"
"Fontellas","31","31"
"Funes","31","31"
"Fustiñana","31","31"
"Galar","31","31"
"Gallipienzo/Galipentzu","31","31"
"Gallués/Galoze","31","31"
"Garaioa","31","31"
"Garde","31","31"
"Garínoain","31","31"
"Garralda","31","31"
"Genevilla","31","31"
"Goizueta","31","31"
"Goñi","31","31"
"Güesa/Gorza","31","31"
"Guesálaz/Gesalatz","31","31"
"Guirguillano","31","31"
"Hiriberri/Villanueva de Aezkoa","31","31"
"Huarte/Uharte","31","31"
"Ibargoiti","31","31"
"Igantzi","31","31"
"Igúzquiza","31","31"
"Imotz","31","31"
"Irañeta","31","31"
"Irurtzun","31","31"
"Isaba/Izaba","31","31"
"Ituren","31","31"
"Iturmendi","31","31"
"Iza/Itza","31","31"
"Izagaondoa","31","31"
"Izalzu/Itzaltzu","31","31"
"Jaurrieta","31","31"
"Javier","31","31"
"Juslapeña","31","31"
"Lakuntza","31","31"
"Lana","31","31"
"Lantz","31","31"
"Lapoblación","31","31"
"Larraga","31","31"
"Larraona","31","31"
"Larraun","31","31"
"Lazagurría","31","31"
"Leache/Leatxe","31","31"
"Legarda","31","31"
"Legaria","31","31"
"Leitza","31","31"
"Lekunberri","31","31"
"Leoz/Leotz","31","31"
"Lerga","31","31"
"Lerín","31","31"
"Lesaka","31","31"
"Lezáun","31","31"
"Liédena","31","31"
"Lizoáin-Arriasgoiti","31","31"
"Lodosa","31","31"
"Lónguida/Longida","31","31"
"Lumbier","31","31"
"Luquin","31","31"
"Luzaide/Valcarlos","31","31"
"Mañeru","31","31"
"Marañón","31","31"
"Marcilla","31","31"
"Mélida","31","31"
"Mendavia","31","31"
"Mendaza","31","31"
"Mendigorría","31","31"
"Metauten","31","31"
"Milagro","31","31"
"Mirafuentes","31","31"
"Miranda de Arga","31","31"
"Monreal/Elo","31","31"
"Monteagudo","31","31"
"Morentin","31","31"
"Mues","31","31"
"Murchante","31","31"
"Murieta","31","31"
"Murillo el Cuende","31","31"
"Murillo el Fruto","31","31"
"Muruzábal","31","31"
"Navascués/Nabaskoze","31","31"
"Nazar","31","31"
"Noáin (Valle de Elorz)/Noain (Elortzibar)","31","31"
"Obanos","31","31"
"Ochagavía/Otsagabia","31","31"
"Oco","31","31"
"Odieta","31","31"
"Oiz","31","31"
"Olaibar","31","31"
"Olazti/Olazagutía","31","31"
"Olejua","31","31"
"Olite/Erriberri","31","31"
"Olóriz/Oloritz","31","31"
"Orbaizeta","31","31"
"Orbara","31","31"
"Orísoain","31","31"
"Orkoien","31","31"
"Oronz/Orontze","31","31"
"Oroz-Betelu/Orotz-Betelu","31","31"
"Orreaga/Roncesvalles","31","31"
"Oteiza","31","31"
"Pamplona/Iruña","31","31"
"Peralta/Azkoien","31","31"
"Petilla de Aragón","31","31"
"Piedramillera","31","31"
"Pitillas","31","31"
"Puente la Reina/Gares","31","31"
"Pueyo","31","31"
"Ribaforada","31","31"
"Romanzado","31","31"
"Roncal/Erronkari","31","31"
"Sada","31","31"
"Saldías","31","31"
"Salinas de Oro/Jaitz","31","31"
"San Adrián","31","31"
"San Martín de Unx","31","31"
"Sangüesa/Zangoza","31","31"
"Sansol","31","31"
"Santacara","31","31"
"Sarriés/Sartze","31","31"
"Sartaguda","31","31"
"Sesma","31","31"
"Sorlada","31","31"
"Sunbilla","31","31"
"Tafalla","31","31"
"Tiebas-Muruarte de Reta","31","31"
"Tirapu","31","31"
"Torralba del Río","31","31"
"Torres del Río","31","31"
"Tudela","31","31"
"Tulebras","31","31"
"Ucar","31","31"
"Uharte Arakil","31","31"
"Ujué","31","31"
"Ultzama","31","31"
"Unciti","31","31"
"Unzué/Untzue","31","31"
"Urdazubi/Urdax","31","31"
"Urdiain","31","31"
"Urraul Alto","31","31"
"Urraul Bajo","31","31"
"Urroz","31","31"
"Urroz-Villa","31","31"
"Urzainqui/Urzainki","31","31"
"Uterga","31","31"
"Uztárroz/Uztarroze","31","31"
"Valle de Egüés/Eguesibar","31","31"
"Valle de Ollo/Ollaran","31","31"
"Valle de Yerri/Deierri","31","31"
"Valtierra","31","31"
"Viana","31","31"
"Vidángoz/Bidankoze","31","31"
"Villafranca","31","31"
"Villamayor de Monjardín","31","31"
"Villatuerta","31","31"
"Villava/Atarrabia","31","31"
"Yesa","31","31"
"Zabalza/Zabaltza","31","31"
"Ziordia","31","31"
"Zizur Mayor/Zizur Nagusia","31","31"
"Zubieta","31","31"
"Zugarramurdi","31","31"
"Zúñiga","31","31"
"Allariz","32","32"
"Amoeiro","32","32"
"Arnoia, A","32","32"
"Avión","32","32"
"Baltar","32","32"
"Bande","32","32"
"Baños de Molgas","32","32"
"Barbadás","32","32"
"Barco de Valdeorras, O","32","32"
"Beade","32","32"
"Beariz","32","32"
"Blancos, Os","32","32"
"Boborás","32","32"
"Bola, A","32","32"
"Bolo, O","32","32"
"Calvos de Randín","32","32"
"Carballeda de Avia","32","32"
"Carballeda de Valdeorras","32","32"
"Carballiño, O","32","32"
"Cartelle","32","32"
"Castrelo de Miño","32","32"
"Castrelo do Val","32","32"
"Castro Caldelas","32","32"
"Celanova","32","32"
"Cenlle","32","32"
"Chandrexa de Queixa","32","32"
"Coles","32","32"
"Cortegada","32","32"
"Cualedro","32","32"
"Entrimo","32","32"
"Esgos","32","32"
"Gomesende","32","32"
"Gudiña, A","32","32"
"Irixo, O","32","32"
"Larouco","32","32"
"Laza","32","32"
"Leiro","32","32"
"Lobeira","32","32"
"Lobios","32","32"
"Maceda","32","32"
"Manzaneda","32","32"
"Maside","32","32"
"Melón","32","32"
"Merca, A","32","32"
"Mezquita, A","32","32"
"Montederramo","32","32"
"Monterrei","32","32"
"Muíños","32","32"
"Nogueira de Ramuín","32","32"
"Oímbra","32","32"
"Ourense","32","32"
"Paderne de Allariz","32","32"
"Padrenda","32","32"
"Parada de Sil","32","32"
"Pereiro de Aguiar, O","32","32"
"Peroxa, A","32","32"
"Petín","32","32"
"Piñor","32","32"
"Pobra de Trives, A","32","32"
"Pontedeva","32","32"
"Porqueira","32","32"
"Punxín","32","32"
"Quintela de Leirado","32","32"
"Rairiz de Veiga","32","32"
"Ramirás","32","32"
"Ribadavia","32","32"
"Riós","32","32"
"Rúa, A","32","32"
"Rubiá","32","32"
"San Amaro","32","32"
"San Cibrao das Viñas","32","32"
"San Cristovo de Cea","32","32"
"San Xoán de Río","32","32"
"Sandiás","32","32"
"Sarreaus","32","32"
"Taboadela","32","32"
"Teixeira, A","32","32"
"Toén","32","32"
"Trasmiras","32","32"
"Veiga, A","32","32"
"Verea","32","32"
"Verín","32","32"
"Viana do Bolo","32","32"
"Vilamarín","32","32"
"Vilamartín de Valdeorras","32","32"
"Vilar de Barrio","32","32"
"Vilar de Santos","32","32"
"Vilardevós","32","32"
"Vilariño de Conso","32","32"
"Xinzo de Limia","32","32"
"Xunqueira de Ambía","32","32"
"Xunqueira de Espadanedo","32","32"
"Allande","33","33"
"Aller","33","33"
"Amieva","33","33"
"Avilés","33","33"
"Belmonte de Miranda","33","33"
"Bimenes","33","33"
"Boal","33","33"
"Cabrales","33","33"
"Cabranes","33","33"
"Candamo","33","33"
"Cangas de Onís","33","33"
"Cangas del Narcea","33","33"
"Caravia","33","33"
"Carreño","33","33"
"Caso","33","33"
"Castrillón","33","33"
"Castropol","33","33"
"Coaña","33","33"
"Colunga","33","33"
"Corvera de Asturias","33","33"
"Cudillero","33","33"
"Degaña","33","33"
"Franco, El","33","33"
"Gijón","33","33"
"Gozón","33","33"
"Grado","33","33"
"Grandas de Salime","33","33"
"Ibias","33","33"
"Illano","33","33"
"Illas","33","33"
"Langreo","33","33"
"Laviana","33","33"
"Lena","33","33"
"Llanera","33","33"
"Llanes","33","33"
"Mieres","33","33"
"Morcín","33","33"
"Muros de Nalón","33","33"
"Nava","33","33"
"Navia","33","33"
"Noreña","33","33"
"Onís","33","33"
"Oviedo","33","33"
"Parres","33","33"
"Peñamellera Alta","33","33"
"Peñamellera Baja","33","33"
"Pesoz","33","33"
"Piloña","33","33"
"Ponga","33","33"
"Pravia","33","33"
"Proaza","33","33"
"Quirós","33","33"
"Regueras, Las","33","33"
"Ribadedeva","33","33"
"Ribadesella","33","33"
"Ribera de Arriba","33","33"
"Riosa","33","33"
"Salas","33","33"
"San Martín de Oscos","33","33"
"San Martín del Rey Aurelio","33","33"
"San Tirso de Abres","33","33"
"Santa Eulalia de Oscos","33","33"
"Santo Adriano","33","33"
"Sariego","33","33"
"Siero","33","33"
"Sobrescobio","33","33"
"Somiedo","33","33"
"Soto del Barco","33","33"
"Tapia de Casariego","33","33"
"Taramundi","33","33"
"Teverga","33","33"
"Tineo","33","33"
"Valdés","33","33"
"Vegadeo","33","33"
"Villanueva de Oscos","33","33"
"Villaviciosa","33","33"
"Villayón","33","33"
"Yernes y Tameza","33","33"
"Abarca de Campos","34","34"
"Abia de las Torres","34","34"
"Aguilar de Campoo","34","34"
"Alar del Rey","34","34"
"Alba de Cerrato","34","34"
"Amayuelas de Arriba","34","34"
"Ampudia","34","34"
"Amusco","34","34"
"Antigüedad","34","34"
"Arconada","34","34"
"Astudillo","34","34"
"Autilla del Pino","34","34"
"Autillo de Campos","34","34"
"Ayuela","34","34"
"Baltanás","34","34"
"Baquerín de Campos","34","34"
"Bárcena de Campos","34","34"
"Barruelo de Santullán","34","34"
"Báscones de Ojeda","34","34"
"Becerril de Campos","34","34"
"Belmonte de Campos","34","34"
"Berzosilla","34","34"
"Boada de Campos","34","34"
"Boadilla de Rioseco","34","34"
"Boadilla del Camino","34","34"
"Brañosera","34","34"
"Buenavista de Valdavia","34","34"
"Bustillo de la Vega","34","34"
"Bustillo del Páramo de Carrión","34","34"
"Calahorra de Boedo","34","34"
"Calzada de los Molinos","34","34"
"Capillas","34","34"
"Cardeñosa de Volpejera","34","34"
"Carrión de los Condes","34","34"
"Castil de Vela","34","34"
"Castrejón de la Peña","34","34"
"Castrillo de Don Juan","34","34"
"Castrillo de Onielo","34","34"
"Castrillo de Villavega","34","34"
"Castromocho","34","34"
"Cervatos de la Cueza","34","34"
"Cervera de Pisuerga","34","34"
"Cevico de la Torre","34","34"
"Cevico Navero","34","34"
"Cisneros","34","34"
"Cobos de Cerrato","34","34"
"Collazos de Boedo","34","34"
"Congosto de Valdavia","34","34"
"Cordovilla la Real","34","34"
"Cubillas de Cerrato","34","34"
"Dehesa de Montejo","34","34"
"Dehesa de Romanos","34","34"
"Dueñas","34","34"
"Espinosa de Cerrato","34","34"
"Espinosa de Villagonzalo","34","34"
"Frechilla","34","34"
"Fresno del Río","34","34"
"Frómista","34","34"
"Fuentes de Nava","34","34"
"Fuentes de Valdepero","34","34"
"Grijota","34","34"
"Guardo","34","34"
"Guaza de Campos","34","34"
"Hérmedes de Cerrato","34","34"
"Herrera de Pisuerga","34","34"
"Herrera de Valdecañas","34","34"
"Hontoria de Cerrato","34","34"
"Hornillos de Cerrato","34","34"
"Husillos","34","34"
"Itero de la Vega","34","34"
"Lagartos","34","34"
"Lantadilla","34","34"
"Ledigos","34","34"
"Loma de Ucieza","34","34"
"Lomas","34","34"
"Magaz de Pisuerga","34","34"
"Manquillos","34","34"
"Mantinos","34","34"
"Marcilla de Campos","34","34"
"Mazariegos","34","34"
"Mazuecos de Valdeginate","34","34"
"Melgar de Yuso","34","34"
"Meneses de Campos","34","34"
"Micieces de Ojeda","34","34"
"Monzón de Campos","34","34"
"Moratinos","34","34"
"Mudá","34","34"
"Nogal de las Huertas","34","34"
"Olea de Boedo","34","34"
"Olmos de Ojeda","34","34"
"Osornillo","34","34"
"Osorno la Mayor","34","34"
"Palencia","34","34"
"Palenzuela","34","34"
"Páramo de Boedo","34","34"
"Paredes de Nava","34","34"
"Payo de Ojeda","34","34"
"Pedraza de Campos","34","34"
"Pedrosa de la Vega","34","34"
"Perales","34","34"
"Pernía, La","34","34"
"Pino del Río","34","34"
"Piña de Campos","34","34"
"Población de Arroyo","34","34"
"Población de Campos","34","34"
"Población de Cerrato","34","34"
"Polentinos","34","34"
"Pomar de Valdivia","34","34"
"Poza de la Vega","34","34"
"Pozo de Urama","34","34"
"Prádanos de Ojeda","34","34"
"Puebla de Valdavia, La","34","34"
"Quintana del Puente","34","34"
"Quintanilla de Onsoña","34","34"
"Reinoso de Cerrato","34","34"
"Renedo de la Vega","34","34"
"Requena de Campos","34","34"
"Respenda de la Peña","34","34"
"Revenga de Campos","34","34"
"Revilla de Collazos","34","34"
"Ribas de Campos","34","34"
"Riberos de la Cueza","34","34"
"Saldaña","34","34"
"Salinas de Pisuerga","34","34"
"San Cebrián de Campos","34","34"
"San Cebrián de Mudá","34","34"
"San Cristóbal de Boedo","34","34"
"San Mamés de Campos","34","34"
"San Román de la Cuba","34","34"
"Santa Cecilia del Alcor","34","34"
"Santa Cruz de Boedo","34","34"
"Santervás de la Vega","34","34"
"Santibáñez de Ecla","34","34"
"Santibáñez de la Peña","34","34"
"Santoyo","34","34"
"Serna, La","34","34"
"Soto de Cerrato","34","34"
"Sotobañado y Priorato","34","34"
"Tabanera de Cerrato","34","34"
"Tabanera de Valdavia","34","34"
"Támara de Campos","34","34"
"Tariego de Cerrato","34","34"
"Torquemada","34","34"
"Torremormojón","34","34"
"Triollo","34","34"
"Valbuena de Pisuerga","34","34"
"Valdeolmillos","34","34"
"Valderrábano","34","34"
"Valde-Ucieza","34","34"
"Valle de Cerrato","34","34"
"Valle del Retortillo","34","34"
"Velilla del Río Carrión","34","34"
"Venta de Baños","34","34"
"Vertavillo","34","34"
"Vid de Ojeda, La","34","34"
"Villabasta de Valdavia","34","34"
"Villacidaler","34","34"
"Villaconancio","34","34"
"Villada","34","34"
"Villaeles de Valdavia","34","34"
"Villahán","34","34"
"Villaherreros","34","34"
"Villalaco","34","34"
"Villalba de Guardo","34","34"
"Villalcázar de Sirga","34","34"
"Villalcón","34","34"
"Villalobón","34","34"
"Villaluenga de la Vega","34","34"
"Villamartín de Campos","34","34"
